team_id,opp_team_id,game_id,game_dt,result,team_goals,opp_goals,points_earned,mins
BUR,SOU,255,2020-02-15T06:30:00Z,W,2,1,3,90
BUR,BOU,262,2020-02-22T09:00:00Z,W,3,0,3,90
BUR,NEW,274,2020-02-29T09:00:00Z,D,0,0,1,90
BUR,TOT,285,2020-03-07T11:30:00Z,D,1,1,1,90
CHE,MU,10,2019-08-11T10:30:00Z,L,0,4,0,90
CHE,LC,19,2019-08-18T10:30:00Z,D,1,1,1,90
CHE,NOR,22,2019-08-24T06:30:00Z,W,3,2,3,90
CHE,SHU,32,2019-08-31T09:00:00Z,D,2,2,1,90
CHE,WOL,46,2019-09-14T09:00:00Z,W,5,2,3,90
CHE,LIV,60,2019-09-22T10:30:00Z,L,1,2,0,90
CHE,BHA,64,2019-09-28T09:00:00Z,W,2,0,3,90
CHE,SOU,79,2019-10-06T08:00:00Z,W,4,1,3,90
CHE,NEW,84,2019-10-19T09:00:00Z,W,1,0,3,90
CHE,BUR,96,2019-10-26T11:30:00Z,W,4,2,3,90
CHE,WAT,108,2019-11-02T12:30:00Z,W,2,1,3,90
CHE,CP,112,2019-11-09T06:30:00Z,W,2,0,3,90
CHE,MC,128,2019-11-23T11:30:00Z,L,1,2,0,90
CHE,WHU,133,2019-11-30T09:00:00Z,L,0,1,0,90
CHE,AVL,146,2019-12-04T13:30:00Z,W,2,1,3,90
CHE,EVE,151,2019-12-07T06:30:00Z,L,1,3,0,90
CHE,BOU,163,2019-12-14T09:00:00Z,L,0,1,0,90
CHE,TOT,179,2019-12-22T10:30:00Z,W,2,0,3,90
CHE,SOU,183,2019-12-26T09:00:00Z,L,0,2,0,90
CHE,ARS,197,2019-12-29T08:00:00Z,W,2,1,3,90
CHE,BHA,200,2020-01-01T06:30:00Z,D,1,1,1,90
CHE,BUR,212,2020-01-11T09:00:00Z,W,3,0,3,90
CHE,NEW,227,2020-01-18T11:30:00Z,L,0,1,0,90
CHE,ARS,235,2020-01-21T14:15:00Z,D,2,2,1,90
CHE,LC,241,2020-02-01T06:30:00Z,D,2,2,1,90
CHE,MU,259,2020-02-17T14:00:00Z,L,0,2,0,90
CHE,TOT,261,2020-02-22T06:30:00Z,W,2,1,3,90
CHE,BOU,273,2020-02-29T09:00:00Z,D,2,2,1,90
CHE,EVE,286,2020-03-08T09:00:00Z,W,4,0,3,90
CP,EVE,5,2019-08-10T09:00:00Z,D,0,0,1,90
CP,SHU,18,2019-08-18T08:00:00Z,L,0,1,0,90
CP,MU,24,2019-08-24T09:00:00Z,W,2,1,3,90
CP,AVL,33,2019-08-31T09:00:00Z,W,1,0,3,90
CP,TOT,45,2019-09-14T09:00:00Z,L,0,4,0,90
CP,WOL,57,2019-09-22T08:00:00Z,D,1,1,1,90
CP,NOR,65,2019-09-28T09:00:00Z,W,2,0,3,90
CP,WHU,76,2019-10-05T11:30:00Z,W,2,1,3,90
CP,MC,88,2019-10-19T11:30:00Z,L,0,2,0,90
CP,ARS,98,2019-10-27T11:30:00Z,D,2,2,1,90
CP,LC,109,2019-11-03T08:00:00Z,L,0,2,0,90
CP,CHE,112,2019-11-09T06:30:00Z,L,0,2,0,90
CP,LIV,125,2019-11-23T09:00:00Z,L,1,2,0,90
CP,BUR,132,2019-11-30T09:00:00Z,W,2,0,3,90
CP,BOU,141,2019-12-03T13:30:00Z,W,1,0,3,90
CP,WAT,154,2019-12-07T09:00:00Z,D,0,0,1,90
CP,BHA,170,2019-12-16T13:45:00Z,D,1,1,1,90
CP,NEW,175,2019-12-21T09:00:00Z,L,0,1,0,90
CP,WHU,184,2019-12-26T09:00:00Z,W,2,1,3,90
CP,SOU,192,2019-12-28T09:00:00Z,D,1,1,1,90
CP,NOR,206,2020-01-01T11:30:00Z,D,1,1,1,90
CP,ARS,211,2020-01-11T06:30:00Z,D,1,1,1,90
CP,MC,223,2020-01-18T09:00:00Z,D,2,2,1,90
CP,SOU,234,2020-01-21T13:30:00Z,L,0,2,0,90
CP,SHU,243,2020-02-01T09:00:00Z,L,0,1,0,90
CP,EVE,251,2020-02-08T06:30:00Z,L,1,3,0,90
CP,NEW,263,2020-02-22T09:00:00Z,W,1,0,3,90
CP,BHA,272,2020-02-29T06:30:00Z,W,1,0,3,90
CP,WAT,281,2020-03-07T09:00:00Z,W,1,0,3,90
EVE,CP,5,2019-08-10T09:00:00Z,D,0,0,1,90
EVE,WAT,14,2019-08-17T09:00:00Z,W,1,0,3,90
EVE,AVL,21,2019-08-23T14:00:00Z,L,0,2,0,90
EVE,WOL,39,2019-09-01T08:00:00Z,W,3,2,3,90
EVE,BOU,48,2019-09-15T08:00:00Z,L,1,3,0,90
EVE,SHU,54,2019-09-21T09:00:00Z,L,0,2,0,90
EVE,MC,68,2019-09-28T11:30:00Z,L,1,3,0,90
EVE,BUR,72,2019-10-05T09:00:00Z,L,0,1,0,90
EVE,WHU,81,2019-10-19T06:30:00Z,W,2,0,3,90
EVE,BHA,93,2019-10-26T09:00:00Z,L,2,3,0,90
EVE,TOT,110,2019-11-03T10:30:00Z,D,1,1,1,90
EVE,SOU,115,2019-11-09T09:00:00Z,W,2,1,3,90
EVE,NOR,126,2019-11-23T09:00:00Z,L,0,2,0,90
EVE,LC,139,2019-12-01T10:30:00Z,L,1,2,0,90
EVE,LIV,148,2019-12-04T14:15:00Z,L,2,5,0,90
EVE,CHE,151,2019-12-07T06:30:00Z,W,3,1,3,90
EVE,MU,167,2019-12-15T08:00:00Z,D,1,1,1,90
EVE,ARS,171,2019-12-21T06:30:00Z,D,0,0,1,90
EVE,BUR,185,2019-12-26T09:00:00Z,W,1,0,3,90
EVE,NEW,191,2019-12-28T09:00:00Z,W,2,1,3,90
EVE,MC,205,2020-01-01T11:30:00Z,L,1,2,0,90
EVE,BHA,213,2020-01-11T09:00:00Z,W,1,0,3,90
EVE,WHU,226,2020-01-18T09:00:00Z,D,1,1,1,90
EVE,NEW,232,2020-01-21T13:30:00Z,D,2,2,1,90
EVE,WAT,246,2020-02-01T09:00:00Z,W,3,2,3,90
EVE,CP,251,2020-02-08T06:30:00Z,W,3,1,3,90
EVE,ARS,269,2020-02-23T10:30:00Z,L,2,3,0,90
EVE,MU,277,2020-03-01T08:00:00Z,D,1,1,1,90
EVE,CHE,286,2020-03-08T09:00:00Z,L,0,4,0,90
LC,WOL,8,2019-08-11T08:00:00Z,D,0,0,1,90
LC,CHE,19,2019-08-18T10:30:00Z,D,1,1,1,90
LC,SHU,25,2019-08-24T09:00:00Z,W,2,1,3,90
LC,BOU,34,2019-08-31T09:00:00Z,W,3,1,3,90
LC,MU,43,2019-09-14T09:00:00Z,L,0,1,0,90
LC,TOT,52,2019-09-21T06:30:00Z,W,2,1,3,90
LC,NEW,69,2019-09-29T10:30:00Z,W,5,0,3,90
LC,LIV,73,2019-10-05T09:00:00Z,L,1,2,0,90
LC,BUR,85,2019-10-19T09:00:00Z,W,2,1,3,90
LC,SOU,91,2019-10-25T14:00:00Z,W,9,0,3,90
LC,CP,109,2019-11-03T08:00:00Z,W,2,0,3,90
LC,ARS,117,2019-11-09T11:30:00Z,W,2,0,3,90
LC,BHA,124,2019-11-23T09:00:00Z,W,2,0,3,90
LC,EVE,139,2019-12-01T10:30:00Z,W,2,1,3,90
LC,WAT,143,2019-12-04T13:30:00Z,W,2,0,3,90
LC,AVL,156,2019-12-08T08:00:00Z,W,4,1,3,90
LC,NOR,164,2019-12-14T09:00:00Z,D,1,1,1,90
LC,MC,177,2019-12-21T11:30:00Z,L,1,3,0,90
LC,LIV,188,2019-12-26T14:00:00Z,L,0,4,0,90
LC,WHU,195,2019-12-28T11:30:00Z,W,2,1,3,90
LC,NEW,202,2020-01-01T09:00:00Z,W,3,0,3,90
LC,SOU,214,2020-01-11T09:00:00Z,L,1,2,0,90
LC,BUR,228,2020-01-19T08:00:00Z,L,1,2,0,90
LC,WHU,236,2020-01-22T13:30:00Z,W,4,1,3,90
LC,CHE,241,2020-02-01T06:30:00Z,D,2,2,1,90
LC,WOL,254,2020-02-14T14:00:00Z,D,0,0,1,90
LC,MC,266,2020-02-22T11:30:00Z,L,0,1,0,90
LC,NOR,271,2020-02-28T14:00:00Z,L,0,1,0,90
LC,AVL,288,2020-03-09T15:00:00Z,W,4,0,3,90
LIV,NOR,1,2019-08-09T14:00:00Z,W,4,1,3,90
LIV,SOU,16,2019-08-17T09:00:00Z,W,2,1,3,90
LIV,ARS,27,2019-08-24T11:30:00Z,W,3,1,3,90
LIV,BUR,38,2019-08-31T11:30:00Z,W,3,0,3,90
LIV,NEW,41,2019-09-14T06:30:00Z,W,3,1,3,90
LIV,CHE,60,2019-09-22T10:30:00Z,W,2,1,3,90
LIV,SHU,61,2019-09-28T06:30:00Z,W,1,0,3,90
LIV,LC,73,2019-10-05T09:00:00Z,W,2,1,3,90
LIV,MU,89,2019-10-20T10:30:00Z,D,1,1,1,90
LIV,TOT,99,2019-10-27T11:30:00Z,W,2,1,3,90
LIV,AVL,103,2019-11-02T10:00:00Z,W,2,1,3,90
LIV,MC,120,2019-11-10T10:30:00Z,W,3,1,3,90
LIV,CP,125,2019-11-23T09:00:00Z,W,2,1,3,90
LIV,BHA,134,2019-11-30T09:00:00Z,W,2,1,3,90
LIV,EVE,148,2019-12-04T14:15:00Z,W,5,2,3,90
LIV,BOU,152,2019-12-07T09:00:00Z,W,3,0,3,90
LIV,WAT,161,2019-12-14T06:30:00Z,W,2,0,3,90
LIV,LC,188,2019-12-26T14:00:00Z,W,4,0,3,90
LIV,WOL,198,2019-12-29T10:30:00Z,W,1,0,3,90
LIV,SHU,209,2020-01-02T14:00:00Z,W,2,0,3,90
LIV,TOT,217,2020-01-11T11:30:00Z,W,1,0,3,90
LIV,MU,229,2020-01-19T10:30:00Z,W,2,0,3,90
LIV,WOL,239,2020-01-23T14:00:00Z,W,2,1,3,90
LIV,WHU,240,2020-01-29T13:45:00Z,W,2,0,3,90
LIV,SOU,244,2020-02-01T09:00:00Z,W,4,0,3,90
LIV,NOR,256,2020-02-15T11:30:00Z,W,1,0,3,90
LIV,WHU,270,2020-02-24T14:00:00Z,W,3,2,3,90
LIV,WAT,276,2020-02-29T11:30:00Z,L,0,3,0,90
LIV,BOU,279,2020-03-07T06:30:00Z,W,2,1,3,90
MC,WHU,2,2019-08-10T06:30:00Z,W,5,0,3,90
MC,TOT,17,2019-08-17T11:30:00Z,D,2,2,1,90
MC,BOU,28,2019-08-25T08:00:00Z,W,3,1,3,90
MC,BHA,35,2019-08-31T09:00:00Z,W,4,0,3,90
MC,NOR,47,2019-09-14T11:30:00Z,L,2,3,0,90
MC,WAT,55,2019-09-21T09:00:00Z,W,8,0,3,90
MC,EVE,68,2019-09-28T11:30:00Z,W,3,1,3,90
MC,WOL,78,2019-10-06T08:00:00Z,L,0,2,0,90
MC,CP,88,2019-10-19T11:30:00Z,W,2,0,3,90
MC,AVL,92,2019-10-26T06:30:00Z,W,3,0,3,90
MC,SOU,105,2019-11-02T10:00:00Z,W,2,1,3,90
MC,LIV,120,2019-11-10T10:30:00Z,L,1,3,0,90
MC,CHE,128,2019-11-23T11:30:00Z,W,2,1,3,90
MC,NEW,131,2019-11-30T06:30:00Z,D,2,2,1,90
MC,BUR,142,2019-12-03T14:15:00Z,W,4,1,3,90
MC,MU,155,2019-12-07T11:30:00Z,L,1,2,0,90
MC,ARS,169,2019-12-15T10:30:00Z,W,3,0,3,90
MC,LC,177,2019-12-21T11:30:00Z,W,3,1,3,90
MC,WOL,189,2019-12-27T13:45:00Z,L,2,3,0,90
MC,SHU,199,2019-12-29T12:00:00Z,W,2,0,3,90
MC,EVE,205,2020-01-01T11:30:00Z,W,2,1,3,90
MC,AVL,219,2020-01-12T09:30:00Z,W,6,1,3,90
MC,CP,223,2020-01-18T09:00:00Z,D,2,2,1,90
MC,SHU,233,2020-01-21T13:30:00Z,W,1,0,3,90
MC,TOT,250,2020-02-02T10:30:00Z,L,0,2,0,90
MC,WHU,260,2020-02-19T13:30:00Z,W,2,0,3,90
MC,LC,266,2020-02-22T11:30:00Z,W,1,0,3,90
MC,MU,287,2020-03-08T11:30:00Z,L,0,2,0,90
MU,CHE,10,2019-08-11T10:30:00Z,W,4,0,3,90
MU,WOL,20,2019-08-19T14:00:00Z,D,1,1,1,90
MU,CP,24,2019-08-24T09:00:00Z,L,1,2,0,90
MU,SOU,31,2019-08-31T06:30:00Z,D,1,1,1,90
MU,LC,43,2019-09-14T09:00:00Z,W,1,0,3,90
MU,WHU,58,2019-09-22T08:00:00Z,L,0,2,0,90
MU,ARS,70,2019-09-30T14:00:00Z,D,1,1,1,90
MU,NEW,80,2019-10-06T10:30:00Z,L,0,1,0,90
MU,LIV,89,2019-10-20T10:30:00Z,D,1,1,1,90
MU,NOR,100,2019-10-27T11:30:00Z,W,3,1,3,90
MU,BOU,101,2019-11-02T07:30:00Z,L,0,1,0,90
MU,BHA,118,2019-11-10T08:00:00Z,W,3,1,3,90
MU,SHU,129,2019-11-24T10:30:00Z,D,3,3,1,90
MU,AVL,140,2019-12-01T10:30:00Z,D,2,2,1,90
MU,TOT,145,2019-12-04T13:30:00Z,W,2,1,3,90
MU,MC,155,2019-12-07T11:30:00Z,W,2,1,3,90
MU,EVE,167,2019-12-15T08:00:00Z,D,1,1,1,90
MU,WAT,178,2019-12-22T08:00:00Z,L,0,2,0,90
MU,NEW,187,2019-12-26T11:30:00Z,W,4,1,3,90
MU,BUR,196,2019-12-28T13:45:00Z,W,2,0,3,90
MU,ARS,208,2020-01-01T14:00:00Z,L,0,2,0,90
MU,NOR,215,2020-01-11T09:00:00Z,W,4,0,3,90
MU,LIV,229,2020-01-19T10:30:00Z,L,0,2,0,90
MU,BUR,238,2020-01-22T14:15:00Z,L,0,2,0,90
MU,WOL,248,2020-02-01T11:30:00Z,D,0,0,1,90
MU,CHE,259,2020-02-17T14:00:00Z,W,2,0,3,90
MU,WAT,267,2020-02-23T08:00:00Z,W,3,0,3,90
MU,EVE,277,2020-03-01T08:00:00Z,D,1,1,1,90
MU,MC,287,2020-03-08T11:30:00Z,W,2,0,3,90
NEW,ARS,9,2019-08-11T08:00:00Z,L,0,1,0,90
NEW,NOR,15,2019-08-17T09:00:00Z,L,1,3,0,90
NEW,TOT,29,2019-08-25T10:30:00Z,W,1,0,3,90
NEW,WAT,36,2019-08-31T09:00:00Z,D,1,1,1,90
NEW,LIV,41,2019-09-14T06:30:00Z,L,1,3,0,90
NEW,BHA,56,2019-09-21T11:30:00Z,D,0,0,1,90
NEW,LC,69,2019-09-29T10:30:00Z,L,0,5,0,90
NEW,MU,80,2019-10-06T10:30:00Z,W,1,0,3,90
NEW,CHE,84,2019-10-19T09:00:00Z,L,0,1,0,90
NEW,WOL,97,2019-10-27T09:00:00Z,D,1,1,1,90
NEW,WHU,107,2019-11-02T10:00:00Z,W,3,2,3,90
NEW,BOU,114,2019-11-09T09:00:00Z,W,2,1,3,90
NEW,AVL,130,2019-11-25T14:00:00Z,L,0,2,0,90
NEW,MC,131,2019-11-30T06:30:00Z,D,2,2,1,90
NEW,SHU,149,2019-12-05T13:30:00Z,W,2,0,3,90
NEW,SOU,157,2019-12-08T08:00:00Z,W,2,1,3,90
NEW,BUR,162,2019-12-14T09:00:00Z,L,0,1,0,90
NEW,CP,175,2019-12-21T09:00:00Z,W,1,0,3,90
NEW,MU,187,2019-12-26T11:30:00Z,L,1,4,0,90
NEW,EVE,191,2019-12-28T09:00:00Z,L,1,2,0,90
NEW,LC,202,2020-01-01T09:00:00Z,L,0,3,0,90
NEW,WOL,216,2020-01-11T09:00:00Z,D,1,1,1,90
NEW,CHE,227,2020-01-18T11:30:00Z,W,1,0,3,90
NEW,EVE,232,2020-01-21T13:30:00Z,D,2,2,1,90
NEW,NOR,245,2020-02-01T09:00:00Z,D,0,0,1,90
NEW,ARS,258,2020-02-16T10:30:00Z,L,0,4,0,90
NEW,CP,263,2020-02-22T09:00:00Z,L,0,1,0,90
NEW,BUR,274,2020-02-29T09:00:00Z,D,0,0,1,90
NEW,SOU,283,2020-03-07T09:00:00Z,W,1,0,3,90
NOR,LIV,1,2019-08-09T14:00:00Z,L,1,4,0,90
NOR,NEW,15,2019-08-17T09:00:00Z,W,3,1,3,90
NOR,CHE,22,2019-08-24T06:30:00Z,L,2,3,0,90
NOR,WHU,37,2019-08-31T09:00:00Z,L,0,2,0,90
NOR,MC,47,2019-09-14T11:30:00Z,W,3,2,3,90
NOR,BUR,53,2019-09-21T09:00:00Z,L,0,2,0,90
NOR,CP,65,2019-09-28T09:00:00Z,L,0,2,0,90
NOR,AVL,74,2019-10-05T09:00:00Z,L,1,5,0,90
NOR,BOU,82,2019-10-19T09:00:00Z,D,0,0,1,90
NOR,MU,100,2019-10-27T11:30:00Z,L,1,3,0,90
NOR,BHA,104,2019-11-02T10:00:00Z,L,0,2,0,90
NOR,WAT,111,2019-11-08T14:00:00Z,L,0,2,0,90
NOR,EVE,126,2019-11-23T09:00:00Z,W,2,0,3,90
NOR,ARS,137,2019-12-01T08:00:00Z,D,2,2,1,90
NOR,SOU,147,2019-12-04T13:30:00Z,L,1,2,0,90
NOR,SHU,158,2019-12-08T08:00:00Z,L,1,2,0,90
NOR,LC,164,2019-12-14T09:00:00Z,D,1,1,1,90
NOR,WOL,176,2019-12-21T09:00:00Z,L,1,2,0,90
NOR,AVL,182,2019-12-26T09:00:00Z,L,0,1,0,90
NOR,TOT,194,2019-12-28T11:30:00Z,D,2,2,1,90
NOR,CP,206,2020-01-01T11:30:00Z,D,1,1,1,90
NOR,MU,215,2020-01-11T09:00:00Z,L,0,4,0,90
NOR,BOU,224,2020-01-18T09:00:00Z,W,1,0,3,90
NOR,TOT,237,2020-01-22T13:30:00Z,L,1,2,0,90
NOR,NEW,245,2020-02-01T09:00:00Z,D,0,0,1,90
NOR,LIV,256,2020-02-15T11:30:00Z,L,0,1,0,90
NOR,WOL,268,2020-02-23T08:00:00Z,L,0,3,0,90
NOR,LC,271,2020-02-28T14:00:00Z,W,1,0,3,90
NOR,SHU,282,2020-03-07T09:00:00Z,L,0,1,0,90
SHU,BOU,3,2019-08-10T09:00:00Z,D,1,1,1,90
SHU,CP,18,2019-08-18T08:00:00Z,W,1,0,3,90
SHU,LC,25,2019-08-24T09:00:00Z,L,1,2,0,90
SHU,CHE,32,2019-08-31T09:00:00Z,D,2,2,1,90
SHU,SOU,44,2019-09-14T09:00:00Z,L,0,1,0,90
SHU,EVE,54,2019-09-21T09:00:00Z,W,2,0,3,90
SHU,LIV,61,2019-09-28T06:30:00Z,L,0,1,0,90
SHU,WAT,75,2019-10-05T09:00:00Z,D,0,0,1,90
SHU,ARS,90,2019-10-21T14:00:00Z,W,1,0,3,90
SHU,WHU,95,2019-10-26T09:00:00Z,D,1,1,1,90
SHU,BUR,106,2019-11-02T10:00:00Z,W,3,0,3,90
SHU,TOT,116,2019-11-09T09:00:00Z,D,1,1,1,90
SHU,MU,129,2019-11-24T10:30:00Z,D,3,3,1,90
SHU,WOL,138,2019-12-01T08:00:00Z,D,1,1,1,90
SHU,NEW,149,2019-12-05T13:30:00Z,L,0,2,0,90
SHU,NOR,158,2019-12-08T08:00:00Z,W,2,1,3,90
SHU,AVL,165,2019-12-14T09:00:00Z,W,2,0,3,90
SHU,BHA,174,2019-12-21T09:00:00Z,W,1,0,3,90
SHU,WAT,186,2019-12-26T09:00:00Z,D,1,1,1,90
SHU,MC,199,2019-12-29T12:00:00Z,L,0,2,0,90
SHU,LIV,209,2020-01-02T14:00:00Z,L,0,2,0,90
SHU,WHU,210,2020-01-10T14:00:00Z,W,1,0,3,90
SHU,ARS,221,2020-01-18T09:00:00Z,D,1,1,1,90
SHU,MC,233,2020-01-21T13:30:00Z,L,0,1,0,90
SHU,CP,243,2020-02-01T09:00:00Z,W,1,0,3,90
SHU,BOU,253,2020-02-09T08:00:00Z,W,2,1,3,90
SHU,BHA,264,2020-02-22T09:00:00Z,D,1,1,1,90
SHU,NOR,282,2020-03-07T09:00:00Z,W,1,0,3,90
SOU,BUR,4,2019-08-10T09:00:00Z,L,0,3,0,90
SOU,LIV,16,2019-08-17T09:00:00Z,L,1,2,0,90
SOU,BHA,23,2019-08-24T09:00:00Z,W,2,0,3,90
SOU,MU,31,2019-08-31T06:30:00Z,D,1,1,1,90
SOU,SHU,44,2019-09-14T09:00:00Z,W,1,0,3,90
SOU,BOU,51,2019-09-20T14:00:00Z,L,1,3,0,90
SOU,TOT,66,2019-09-28T09:00:00Z,L,1,2,0,90
SOU,CHE,79,2019-10-06T08:00:00Z,L,1,4,0,90
SOU,WOL,87,2019-10-19T09:00:00Z,D,1,1,1,90
SOU,LC,91,2019-10-25T14:00:00Z,L,0,9,0,90
SOU,MC,105,2019-11-02T10:00:00Z,L,1,2,0,90
SOU,EVE,115,2019-11-09T09:00:00Z,L,1,2,0,90
SOU,ARS,123,2019-11-23T09:00:00Z,D,2,2,1,90
SOU,WAT,136,2019-11-30T11:30:00Z,W,2,1,3,90
SOU,NOR,147,2019-12-04T13:30:00Z,W,2,1,3,90
SOU,NEW,157,2019-12-08T08:00:00Z,L,1,2,0,90
SOU,WHU,166,2019-12-14T11:30:00Z,L,0,1,0,90
SOU,AVL,173,2019-12-21T09:00:00Z,W,3,1,3,90
SOU,CHE,183,2019-12-26T09:00:00Z,W,2,0,3,90
SOU,CP,192,2019-12-28T09:00:00Z,D,1,1,1,90
SOU,TOT,203,2020-01-01T09:00:00Z,W,1,0,3,90
SOU,LC,214,2020-01-11T09:00:00Z,W,2,1,3,90
SOU,WOL,225,2020-01-18T09:00:00Z,L,2,3,0,90
SOU,CP,234,2020-01-21T13:30:00Z,W,2,0,3,90
SOU,LIV,244,2020-02-01T09:00:00Z,L,0,4,0,90
SOU,BUR,255,2020-02-15T06:30:00Z,L,1,2,0,90
SOU,AVL,265,2020-02-22T09:00:00Z,W,2,0,3,90
SOU,WHU,275,2020-02-29T09:00:00Z,L,1,3,0,90
SOU,NEW,283,2020-03-07T09:00:00Z,L,0,1,0,90
TOT,AVL,7,2019-08-10T11:30:00Z,W,3,1,3,90
TOT,MC,17,2019-08-17T11:30:00Z,D,2,2,1,90
TOT,NEW,29,2019-08-25T10:30:00Z,L,0,1,0,90
TOT,ARS,40,2019-09-01T10:30:00Z,D,2,2,1,90
TOT,CP,45,2019-09-14T09:00:00Z,W,4,0,3,90
TOT,LC,52,2019-09-21T06:30:00Z,L,1,2,0,90
TOT,SOU,66,2019-09-28T09:00:00Z,W,2,1,3,90
TOT,BHA,71,2019-10-05T06:30:00Z,L,0,3,0,90
TOT,WAT,86,2019-10-19T09:00:00Z,D,1,1,1,90
TOT,LIV,99,2019-10-27T11:30:00Z,L,1,2,0,90
TOT,EVE,110,2019-11-03T10:30:00Z,D,1,1,1,90
TOT,SHU,116,2019-11-09T09:00:00Z,D,1,1,1,90
TOT,WHU,121,2019-11-23T06:30:00Z,W,3,2,3,90
TOT,BOU,135,2019-11-30T09:00:00Z,W,3,2,3,90
TOT,MU,145,2019-12-04T13:30:00Z,L,1,2,0,90
TOT,BUR,153,2019-12-07T09:00:00Z,W,5,0,3,90
TOT,WOL,168,2019-12-15T08:00:00Z,W,2,1,3,90
TOT,CHE,179,2019-12-22T10:30:00Z,L,0,2,0,90
TOT,BHA,180,2019-12-26T06:30:00Z,W,2,1,3,90
TOT,NOR,194,2019-12-28T11:30:00Z,D,2,2,1,90
TOT,SOU,203,2020-01-01T09:00:00Z,L,0,1,0,90
TOT,LIV,217,2020-01-11T11:30:00Z,L,0,1,0,90
TOT,WAT,220,2020-01-18T06:30:00Z,D,0,0,1,90
TOT,NOR,237,2020-01-22T13:30:00Z,W,2,1,3,90
TOT,MC,250,2020-02-02T10:30:00Z,W,2,0,3,90
TOT,AVL,257,2020-02-16T08:00:00Z,W,3,2,3,90
TOT,CHE,261,2020-02-22T06:30:00Z,L,1,2,0,90
TOT,WOL,278,2020-03-01T08:00:00Z,L,2,3,0,90
TOT,BUR,285,2020-03-07T11:30:00Z,D,1,1,1,90
WAT,BHA,6,2019-08-10T09:00:00Z,L,0,3,0,90
WAT,EVE,14,2019-08-17T09:00:00Z,L,0,1,0,90
WAT,WHU,26,2019-08-24T09:00:00Z,L,1,3,0,90
WAT,NEW,36,2019-08-31T09:00:00Z,D,1,1,1,90
WAT,ARS,49,2019-09-15T10:30:00Z,D,2,2,1,90
WAT,MC,55,2019-09-21T09:00:00Z,L,0,8,0,90
WAT,WOL,67,2019-09-28T09:00:00Z,L,0,2,0,90
WAT,SHU,75,2019-10-05T09:00:00Z,D,0,0,1,90
WAT,TOT,86,2019-10-19T09:00:00Z,D,1,1,1,90
WAT,BOU,94,2019-10-26T09:00:00Z,D,0,0,1,90
WAT,CHE,108,2019-11-02T12:30:00Z,L,1,2,0,90
WAT,NOR,111,2019-11-08T14:00:00Z,W,2,0,3,90
WAT,BUR,127,2019-11-23T09:00:00Z,L,0,3,0,90
WAT,SOU,136,2019-11-30T11:30:00Z,L,1,2,0,90
WAT,LC,143,2019-12-04T13:30:00Z,L,0,2,0,90
WAT,CP,154,2019-12-07T09:00:00Z,D,0,0,1,90
WAT,LIV,161,2019-12-14T06:30:00Z,L,0,2,0,90
WAT,MU,178,2019-12-22T08:00:00Z,W,2,0,3,90
WAT,SHU,186,2019-12-26T09:00:00Z,D,1,1,1,90
WAT,AVL,193,2019-12-28T09:00:00Z,W,3,0,3,90
WAT,WOL,204,2020-01-01T09:00:00Z,W,2,1,3,90
WAT,BOU,218,2020-01-12T08:00:00Z,W,3,0,3,90
WAT,TOT,220,2020-01-18T06:30:00Z,D,0,0,1,90
WAT,AVL,231,2020-01-21T13:30:00Z,L,1,2,0,90
WAT,EVE,246,2020-02-01T09:00:00Z,L,2,3,0,90
WAT,BHA,252,2020-02-08T11:30:00Z,D,1,1,1,90
WAT,MU,267,2020-02-23T08:00:00Z,L,0,3,0,90
WAT,LIV,276,2020-02-29T11:30:00Z,W,3,0,3,90
WAT,CP,281,2020-03-07T09:00:00Z,L,0,1,0,90
WHU,MC,2,2019-08-10T06:30:00Z,L,0,5,0,90
WHU,BHA,13,2019-08-17T09:00:00Z,D,1,1,1,90
WHU,WAT,26,2019-08-24T09:00:00Z,W,3,1,3,90
WHU,NOR,37,2019-08-31T09:00:00Z,W,2,0,3,90
WHU,AVL,50,2019-09-16T14:00:00Z,D,0,0,1,90
WHU,MU,58,2019-09-22T08:00:00Z,W,2,0,3,90
WHU,BOU,62,2019-09-28T09:00:00Z,D,2,2,1,90
WHU,CP,76,2019-10-05T11:30:00Z,L,1,2,0,90
WHU,EVE,81,2019-10-19T06:30:00Z,L,0,2,0,90
WHU,SHU,95,2019-10-26T09:00:00Z,D,1,1,1,90
WHU,NEW,107,2019-11-02T10:00:00Z,L,2,3,0,90
WHU,BUR,113,2019-11-09T09:00:00Z,L,0,3,0,90
WHU,TOT,121,2019-11-23T06:30:00Z,L,2,3,0,90
WHU,CHE,133,2019-11-30T09:00:00Z,W,1,0,3,90
WHU,WOL,144,2019-12-04T13:30:00Z,L,0,2,0,90
WHU,ARS,160,2019-12-09T14:00:00Z,L,1,3,0,90
WHU,SOU,166,2019-12-14T11:30:00Z,W,1,0,3,90
WHU,CP,184,2019-12-26T09:00:00Z,L,1,2,0,90
WHU,LC,195,2019-12-28T11:30:00Z,L,1,2,0,90
WHU,BOU,207,2020-01-01T11:30:00Z,W,4,0,3,90
WHU,SHU,210,2020-01-10T14:00:00Z,L,0,1,0,90
WHU,EVE,226,2020-01-18T09:00:00Z,D,1,1,1,90
WHU,LC,236,2020-01-22T13:30:00Z,L,1,4,0,90
WHU,LIV,240,2020-01-29T13:45:00Z,L,0,2,0,90
WHU,BHA,247,2020-02-01T09:00:00Z,D,3,3,1,90
